loc,lastmodified,added_date
https://ironclad771.itch.io/warfare/devlog/2120/the-first-devlog,,2026-06-06
https://ironclad771.itch.io/final-light/devlog/3641/first-devlog-here,,2026-06-06
https://ironclad771.itch.io/final-light/devlog/9261/long-overdue-devlog,,2026-06-06
https://ironclad771.itch.io/final-light/devlog/9324/moar-devlog,,2026-06-06
https://ironclad771.itch.io/final-light/devlog/17927/final-light-update,,2026-06-06
https://taclacora.itch.io/dds/devlog/41425/welcome-10,,2026-06-06
https://taclacora.itch.io/dds/devlog/51519/hype-11,,2026-06-06
https://taclacora.itch.io/dds/devlog/51521/another-epic-question1111111111111,,2026-06-06
https://taclacora.itch.io/dds/devlog/51525/i-feel-so-accomplished-right-now,,2026-06-06
https://taclacora.itch.io/dds/devlog/51589/11-is-out-but,,2026-06-06
https://pomeclipse.itch.io/twistedmobius/devlog/521965/uncertain-future-of-nsfw-on-itch-will-i-have-to-remove-this-project,,2026-06-06
https://pomeclipse.itch.io/rnsnsf/devlog/522367/may-migrate-this-game-to-second-account,,2026-06-06
https://pomeclipse.itch.io/out-of-season-demo/devlog/522368/likely-to-migrate-this-project-to-new-account,,2026-06-06
https://ragross-studios.itch.io/live-to-die/devlog/525419/general-explanation-of-the-code,,2026-06-06
https://pomeclipse.itch.io/twistedmobius/devlog/566079/v009,,2026-06-06
https://pomeclipse.itch.io/twistedmobius/devlog/566405/009b,,2026-06-06
https://team-oricrow.itch.io/burning-soul-full-minigame-ver-06/devlog/583176/release-free-version-of-bs-minigame-ver-05,,2026-06-06
https://team-oricrow.itch.io/burning-soul-full-minigame-ver-06/devlog/583632/fix-bs-minigame-ver-05-ready-for-all,,2026-06-06
https://aruturus.itch.io/mskiskinsfabricfactory/devlog/631802/bug-fix-update,,2026-06-06
https://playersito.itch.io/bakerrush-reconstruct/devlog/728939/no-lo-podre-desarrollar-por-unos-cuantos-momentos,,2026-06-06
https://playersito.itch.io/baker-rush/devlog/728940/no-lo-podre-desarrollar-por-unos-cuantos-momentos,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/754936/v001-first-overview-of-the-graphics-of-the-game,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/754982/v002-dialogue-manager-added,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/755380/v003-yrsa-is-added-and-trees-props-are-implemented,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/755437/v004-l10n-is-implemented-en-es,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/756624/v005-doors-transition-tiles-work-2-new-scenes,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/756665/v006-actionable-component-is-created,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/756670/v007-musicmanager-improved,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/757008/v008-splashscreens-notificationmanager,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/757197/v009-narrator-module-is-created,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/757730/v010-camera-limits-are-fixed,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/765021/script,,2026-06-06
https://barkhallastudios.itch.io/saxons-and-vikings/devlog/768764/v011-start-screen-after-splash-screen,,2026-06-06
https://barkhallastudios.itch.io/susie-i-need-a-date-pandemic-edition/devlog/809403/v012-improved-start-and-select-character-screen,,2026-06-06
https://barkhallastudios.itch.io/susie-i-need-a-date-pandemic-edition/devlog/809446/v013-proto-load-game-screen,,2026-06-06
