loc,lastmodified,added_date
https://romanian-meat-boy.itch.io/pvzmaker/devlog/531672/apk-build-android-port-coming-soon,,2026-03-11
https://romanian-meat-boy.itch.io/pvzmaker/devlog/532599/apk-port-and-possible-upcoming-updates,,2026-03-11
https://romanian-meat-boy.itch.io/pvzmaker/devlog/547075/news-about-this-game,,2026-03-11
https://stellar-tree-studios.itch.io/hero-of-shoot/devlog/577057/novo-idioma-no-hero-of-shooter,,2026-03-11
https://stellar-tree-studios.itch.io/magic-heroes/devlog/579404/magic-heroes-demo-version-available,,2026-03-11
https://stellar-tree-studios.itch.io/hero-of-shoot/devlog/579722/new-boss-in-hero-of-shooter,,2026-03-11
https://stellar-tree-studios.itch.io/hero-of-shoot/devlog/581217/season-3-boss-art-hero-of-shoot,,2026-03-11
https://stellar-tree-studios.itch.io/hero-of-shoot/devlog/581689/third-season-of-hero-of-shoot,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/587186/2023-09-10-ai-backend-integration-chatgpt-and-more-script-engine-reworks-various-ui-improvements,,2026-03-11
https://octaviaomega.itch.io/princess-pounder-64/devlog/627659/the-future,,2026-03-11
https://octaviaomega.itch.io/princess-pounder-64/devlog/628247/ideas-for-a-potential-small-update,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/634541/2023-11-12-webui,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/634919/2023-11-13-minor-fixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/635067/2023-11-13-opengl-bug-fixes-for-amd-intel-gpu,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/635604/2023-11-14-character-importer,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/635977/2023-11-15-enhanced-character-importer-bug-fixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/636991/2023-11-18-minor-update,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/637833/2023-11-19-webuis-minor-update,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/638227/2023-11-20-webuis-minor-updates,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/638769/2023-11-21-minor-updates,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/639220/2023-11-22-minor-updates,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/642163/2023-11-28-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/645361/2023-12-04-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/646407/2023-12-06-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/653754/2023-12-21-oobabooga-fixes-gab-watcher-and-more,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/654479/2023-12-22-minor-updates-bugfixes,,2026-03-11
https://zina-game-studio.itch.io/a-waltz-in-space/devlog/662633/a-waltz-in-space-update-101,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/663862/2024-01-11-linux-bugfixes-commands-feature-and-more,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/666017/2024-01-15-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/666530/2024-01-16-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/669652/2024-01-22-minor-linux-updates,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/674251/save-the-city-from-pirate-attack,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/674262/defeat-the-goblins,,2026-03-11
https://overclock77.itch.io/labbit/devlog/676656/trying-to-solve-the-blue-screen-problem,,2026-03-11
https://overclock77.itch.io/labbit/devlog/676772/new-version-and-change-the-game-is-available-for-download,,2026-03-11
https://overclock77.itch.io/labbit/devlog/678269/three-new-languages-have-been-added,,2026-03-11
https://overclock77.itch.io/labbit/devlog/678499/postponement-of-graphic-options,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/705647/new-equipments,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/705984/new-corruption-warrior-character,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/705998/queen-of-the-swamp,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/706422/boss-corruption-and-skeletons,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/712225/2024-04-09-minor-fixes-and-updates,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/713176/2024-04-09-minor-fixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/719077/2024-04-22-minor-updates,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/722689/2024-04-29-fixes-libbertdll-dependencies,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/724252/lords-of-the-swamps,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/743450/2024-06-04-minor-updates,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/750877/new-cover-sword-magic-of-legendary,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/750881/inspiration-for-future-characters,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/758312/2024-07-01-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/758724/2024-07-02-minor-updates-bugfixes,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-steam-launcher/devlog/758896/version-1f-hotfix-code-refactoring,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-steam-launcher/devlog/759731/version-11-global-code-refactoring,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-steam-launcher/devlog/760362/major-update-betterfps-fps-boost-support,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-steam-launcher/devlog/760992/version-13-auto-patch,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-steam-launcher/devlog/761098/language-supports-,,2026-03-11
https://stellar-tree-studios.itch.io/legacy-of-light-legendary-sword/devlog/765055/new-heroes-available,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-steam-launcher/devlog/766408/update-v-15,,2026-03-11
https://creative-core-studio.itch.io/visual-c-runtime-installer/devlog/769149/new-update,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/775540/2024-08-02-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/781819/2024-08-14-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/789912/2024-08-28-minor-updates-bugfixes,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/790575/2024-08-30-linux-bugfixes,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-launcher-legacy/devlog/797170/11-,,2026-03-11
https://ttg-games-official.itch.io/dbdscs/devlog/804154/small-update-v11,,2026-03-11
https://ttg-games-official.itch.io/boogeyman/devlog/811344/small-adjustments-v11,,2026-03-11
https://ttg-games-official.itch.io/boogeyman/devlog/812936/bugfix-patch-v12,,2026-03-11
https://ttg-games-official.itch.io/collect-apples/devlog/812969/small-update-v11,,2026-03-11
https://ttg-games-official.itch.io/eternal-cold/devlog/813039/bugfix-patch-v11,,2026-03-11
https://ttg-games-official.itch.io/youtubesimulator/devlog/813084/small-update-v11,,2026-03-11
https://ttg-games-official.itch.io/youtubesimulator/devlog/832251/bugfix-patch-v12,,2026-03-11
https://ttg-games-official.itch.io/tower-defense/devlog/832455/bugfix-patch-v11,,2026-03-11
https://el-jo66.itch.io/detective-d/devlog/848251/double-d-version-1-dra-the-dread,,2026-03-11
https://weird-pumpkins-studios.itch.io/kinder-finders-demo/devlog/851321/mouse-controls-and-better-zooms,,2026-03-11
https://deltaren-tnd.itch.io/onagasr/devlog/859403/version-102-update-log,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-launcher-legacy/devlog/871682/b42-support-new-update,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-launcher-legacy/devlog/872605/new-update,,2026-03-11
https://kikindev.itch.io/death-jump/devlog/891173/update-v12,,2026-03-11
https://kikindev.itch.io/death-jump/devlog/892648/update-v15,,2026-03-11
https://creative-core-studio.itch.io/project-zomboid-launcher-legacy/devlog/899711/new-update-4241,,2026-03-11
https://kdoll.itch.io/satania-buddy/devlog/911901/2025-03-25-bugfixes,,2026-03-11
https://joseph-egogarden.itch.io/raven-star/devlog/920279/raven-star-version-11-update,,2026-03-11
https://terrazelta.itch.io/old-2d-voxelgame-alpha/devlog/930596/new-update-011-alpha,,2026-03-11
https://joseph-egogarden.itch.io/raven-star/devlog/942760/raven-star-version-12-update,,2026-03-11
https://terrazelta.itch.io/old-2d-voxelgame-alpha/devlog/943936/new-update-020-alpha,,2026-03-11
https://terrazelta.itch.io/old-2d-voxelgame-alpha/devlog/945319/update-021-alpha,,2026-03-11
https://yukipixels.itch.io/layouts/devlog/945607/update-v11,,2026-03-11
https://grumpykrab.itch.io/star-street/devlog/948945/star-street,,2026-03-11
https://terrazelta.itch.io/old-2d-voxelgame-alpha/devlog/955269/update-030-alpha-skin-update,,2026-03-11
https://alphaent2.itch.io/doosk-aka-dusk-weapons-rip-doom-mod/devlog/955735/duom-the-kex-engine-port-aka-doosk-dsdhackedmbf21-port,,2026-03-11
https://devadelaide.itch.io/free-fall/devlog/959453/chapter-one,,2026-03-11
https://devadelaide.itch.io/free-fall/devlog/959778/bug-fixes,,2026-03-11
https://terrazelta.itch.io/old-2d-voxelgame-alpha/devlog/960206/update-031-hotfix-voxel-physics,,2026-03-11
https://grumpykrab.itch.io/teleporting-tesseracts/devlog/962327/new-exe-version-released,,2026-03-11
https://devadelaide.itch.io/free-fall/devlog/962437/limerence-meter,,2026-03-11
https://grumpykrab.itch.io/teleporting-tesseractsd/devlog/963055/released-the-dawn-of-the-potato-update-for-my-game,,2026-03-11
https://devadelaide.itch.io/free-fall/devlog/966820/limerence-bars,,2026-03-11
https://devadelaide.itch.io/free-fall/devlog/1000979/chapter-14-update-and-censorship,,2026-03-11
https://murdermurderteam.itch.io/celebrityslicer/devlog/1010492/v02-update,,2026-03-11
https://reformed-dev.itch.io/3d-test-client/devlog/1016080/there-might-be-a-big-texture-remake-happening,,2026-03-11
https://grumpykrab.itch.io/artificial-intellipong/devlog/1024288/just-released,,2026-03-11
https://grumpykrab.itch.io/artificial-intellipong/devlog/1025084/i-challenge-you-,,2026-03-11
https://sm-pantokrator.itch.io/pomegranade/devlog/1028941/01-official-release,,2026-03-11
https://ttg-games-official.itch.io/two-yanderes-fatal-love/devlog/1034176/two-yanderes-fatal-love-110-update,,2026-03-11
https://creative-core-studio.itch.io/roblox-weapon-system/devlog/1035777/more-weapons,,2026-03-11
https://grumpykrab.itch.io/lol-machine-3000/devlog/1045703/introducing-lol-machine-3000,,2026-03-11
https://reformed-dev.itch.io/3d-test-client/devlog/1062170/please-tell-us-if-multiplayer-works-we-must-know-to-improve-this-,,2026-03-11
https://ttg-games-official.itch.io/two-yanderes-fatal-love/devlog/1088296/two-yanderes-fatal-love-200-update,,2026-03-11
https://lily-philosopher.itch.io/lily-the-philosopher/devlog/1099376/demo-update-2026,,2026-03-11
https://ttg-games-official.itch.io/two-yanderes-fatal-love/devlog/1099560/two-yanderes-fatal-love-201-update,,2026-03-11
https://ttg-games-official.itch.io/two-yanderes-fatal-love/devlog/1105405/two-yanderes-fatal-love-210-update,,2026-03-11
https://erosandwich.itch.io/randel-tales/devlog/1108914/update-190-and-191-are-now-out,,2026-03-11
https://ttg-games-official.itch.io/two-yanderes-fatal-love/devlog/1115815/two-yanderes-fatal-love-211-update,,2026-03-11
https://erosandwich.itch.io/randel-tales/devlog/1121323/update-191-and-192-are-now-out,,2026-03-11
https://brick-dev.itch.io/bp4/devlog/1123650/update-02-bp4-demo,,2026-03-11
https://ttg-games-official.itch.io/two-yanderes-fatal-love/devlog/1125517/two-yanderes-fatal-love-212-update,,2026-03-11
https://ryuujinn7.itch.io/cosmos-knights/devlog/1135237/characters-log-v02,,2026-03-11
https://jonasz-o.itch.io/subtitles-translator/devlog/1138552/updates,,2026-03-11
https://jonasz-o.itch.io/subtitles-translator/devlog/1139110/how-context-mode-understanding-translated-text,,2026-03-11
https://jonasz-o.itch.io/subtitles-translator/devlog/1142528/ultimate-version-with-repair-option,,2026-03-11
https://jonasz-o.itch.io/subtitles-translator/devlog/1145433/update-2,,2026-03-11
https://jonasz-o.itch.io/subtitles-translator/devlog/1187843/update-3,,2026-03-11
https://sm-pantokrator.itch.io/sinner-maker/devlog/1313044/sinner-maker-is-here,,2026-03-11
https://liamking22.itch.io/mechtanglementprototype/devlog/1314612/mechtanglement-process-documentation-liam-king,,2026-03-11
https://liamking22.itch.io/mechtanglementprototype/devlog/1314628/mechtanglement-process-journal-1-fernando-santos,,2026-03-11
https://sm-pantokrator.itch.io/sinner-maker/devlog/1315642/small-fix-001,,2026-03-11
https://kikindev.itch.io/super-endhop/devlog/1315745/a110-star-update,,2026-03-11
https://creative-core-studio.itch.io/godot-grab-system/devlog/1317112/now-free,,2026-03-11
https://sm-pantokrator.itch.io/sinner-maker/devlog/1318182/beards-and-glasses-002,,2026-03-11
https://liamking22.itch.io/mechtanglementprototype/devlog/1322899/mechtanglement-process-journal-tim-crean,,2026-03-11
https://liamking22.itch.io/mechtanglementprototype/devlog/1322990/mechtanglement-process-journal-2-fernando-santos,,2026-03-11
