loc,lastmodified,added_date
https://bigstretchstudios.itch.io/fatstronaut/devlog/39833/fat-stronaut-update-coming-tuesday,,2025-07-11
https://bigstretchstudios.itch.io/tommy-walk/devlog/40468/july-sprite-pack-availible-now,,2025-07-11
https://bigstretchstudios.itch.io/fatstronaut/devlog/41191/houston-we-have-an-update,,2025-07-11
https://bigstretchstudios.itch.io/fatstronaut/devlog/42446/watch-the-update-12-playthrough-by-tigerj,,2025-07-11
https://jobankswrites.itch.io/the-haunting-of-bartholomew/devlog/491466/chapter-one-part-one,,2025-07-11
https://midnightwine.itch.io/clrdgazevn/devlog/504987/20-progress-4,,2025-07-11
https://jobankswrites.itch.io/the-haunting-of-bartholomew/devlog/518795/chapter-one-updated,,2025-07-11
https://pdrr.itch.io/perfumare-avulsion/devlog/523661/chapter-2-uploaded,,2025-07-11
https://karmenia.itch.io/bloomwell/devlog/523968/welcome-to-bloomwell,,2025-07-11
https://midnightwine.itch.io/clrdgazevn/devlog/530234/small-announcement,,2025-07-11
https://romegamesstudio.itch.io/lince-bird/devlog/530595/update-03,,2025-07-11
https://karmenia.itch.io/bloomwell/devlog/533779/longer-than-expected,,2025-07-11
https://jobankswrites.itch.io/the-haunting-of-bartholomew/devlog/539752/chapter-two-part-one,,2025-07-11
https://jobankswrites.itch.io/the-haunting-of-bartholomew/devlog/555664/chapter-2-part-two,,2025-07-11
https://jobankswrites.itch.io/the-haunting-of-bartholomew/devlog/556768/surprise-chapter-drop,,2025-07-11
https://romegamesstudio.itch.io/lince-bird/devlog/565131/visual-update-and-internal-organization-version-06,,2025-07-11
https://romegamesstudio.itch.io/lince-bird/devlog/565942/changed-customization-menu-visuals-v065,,2025-07-11
https://karmenia.itch.io/bloomwell/devlog/567923/demo-coming-soon,,2025-07-11
https://karmenia.itch.io/bloomwell/devlog/570988/bloomwell-now-released,,2025-07-11
https://karmenia.itch.io/bloomwell/devlog/572484/bloomwells-ost-released,,2025-07-11
https://kimcostudio.itch.io/fantasy-guild-tycoon/devlog/580223/patch-034,,2025-07-11
https://kimcostudio.itch.io/fantasy-guild-tycoon/devlog/580275/patch-035,,2025-07-11
https://kimcostudio.itch.io/fantasy-guild-tycoon/devlog/580474/patch-036,,2025-07-11
https://jobankswrites.itch.io/the-haunting-of-bartholomew/devlog/582261/current-plans,,2025-07-11
https://thaeta.itch.io/evil-chess/devlog/586203/version-02,,2025-07-11
